ID,Gender,Loyal,Age,Class,Flight distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
29798,Female,Yes,35,Eco,204,3,1,1,1,3,3,3,3,1,2,3,4,2,3,3,2,1
10775,Female,Yes,77,Business,308,2,5,5,5,5,4,4,2,2,2,2,3,2,3,0,0,0
84307,Male,Yes,13,Eco,235,2,5,2,3,3,2,3,3,1,5,1,2,5,3,17,21,0
106762,Male,Yes,54,Eco,1005,4,4,4,3,1,4,1,1,4,5,5,5,5,1,0,0,1
72473,Male,Yes,28,Business,3267,1,1,1,1,4,4,4,4,3,2,4,3,4,4,0,0,1
110635,Female,Yes,61,Eco Plus,327,4,3,1,3,1,4,3,4,4,4,4,3,4,1,3,0,1
52358,Male,Yes,50,Eco,451,4,2,4,3,3,4,3,3,1,1,4,4,3,3,0,0,0
671,Female,No,21,Eco,134,1,0,1,1,4,1,4,4,4,5,5,5,4,4,0,0,0
96949,Male,Yes,36,Business,775,2,2,2,2,5,4,4,3,3,4,3,5,3,5,0,0,1
6857,Male,Yes,36,Business,622,2,3,3,3,1,3,2,2,2,2,2,3,2,2,51,122,0
32018,Male,Yes,42,Business,101,0,3,0,1,3,4,5,3,3,3,3,2,3,1,11,17,1
39872,Female,Yes,23,Eco,221,2,5,2,3,1,2,1,1,4,4,3,2,3,1,0,1,0
89360,Female,Yes,12,Eco,1587,2,5,2,1,5,2,5,5,4,2,4,4,5,5,0,2,0
13651,Female,No,25,Eco,196,0,0,0,4,2,0,2,2,4,4,2,3,5,2,0,0,1
2221,Male,Yes,57,Business,1608,3,3,3,3,5,4,4,5,5,5,5,3,5,3,0,0,1
66003,Female,Yes,10,Business,1345,4,3,4,4,1,4,1,1,3,5,2,3,4,1,39,50,0
87696,Male,Yes,36,Eco,591,3,4,3,3,2,3,2,2,3,4,4,3,4,2,18,5,0
28578,Female,Yes,10,Business,2631,5,5,5,5,5,5,5,5,1,3,3,2,1,5,7,0,1
118874,Male,Yes,29,Eco,1136,2,2,2,2,2,2,2,2,3,3,4,1,3,2,20,22,0
44155,Female,Yes,8,Business,229,2,4,2,2,4,2,4,4,5,3,4,5,5,4,14,5,0
12094,Male,Yes,7,Business,1034,2,4,2,2,2,4,4,5,5,2,3,4,2,4,143,121,0
56709,Female,Yes,54,Eco,1068,3,4,3,1,5,4,4,5,5,3,5,3,5,3,47,22,0
72910,Male,Yes,31,Business,1763,3,3,3,3,4,5,4,4,5,2,4,3,4,4,0,0,1
41820,Female,Yes,58,Eco,257,3,3,3,4,3,3,3,3,3,3,3,1,3,2,0,0,0
20312,Female,Yes,36,Eco,900,5,4,4,4,5,5,5,5,2,5,4,4,5,5,88,62,1
117023,Male,No,20,Eco,304,2,2,2,4,5,2,5,5,3,5,3,1,4,5,0,2,0
64703,Female,Yes,47,Business,2389,5,5,5,5,3,4,4,5,5,5,4,5,5,5,72,60,1
34401,Female,Yes,44,Eco,212,2,2,2,2,5,4,3,2,2,2,2,1,2,3,0,0,0
8250,Male,Yes,39,Eco,125,4,3,4,3,5,4,5,5,4,5,1,3,4,5,0,0,0
50534,Female,Yes,59,Eco,156,3,4,3,3,3,4,4,3,3,3,3,3,3,5,0,0,0
64287,Female,Yes,50,Business,3799,5,5,5,5,4,5,4,4,4,5,4,5,4,5,8,0,1
56133,Female,Yes,52,Business,1400,1,1,3,1,3,5,4,5,5,5,5,5,5,4,28,27,1
117119,Male,Yes,24,Business,1862,4,4,4,4,5,5,5,5,4,3,2,1,4,5,11,4,1
113652,Male,Yes,43,Eco,386,2,5,2,2,2,2,4,2,3,4,4,3,4,2,54,47,0
114566,Male,Yes,41,Business,480,1,3,1,1,2,5,4,3,3,1,3,5,3,4,3,0,0
116093,Female,Yes,55,Eco,308,4,4,4,3,2,3,3,4,4,4,4,4,4,3,0,0,0
16170,Female,Yes,51,Business,277,3,3,3,3,4,4,1,4,4,4,4,2,4,3,0,0,1
17254,Female,Yes,51,Business,472,2,2,2,2,3,4,1,4,4,5,4,5,4,2,42,49,1
125656,Female,Yes,55,Business,759,4,4,4,4,5,4,5,3,3,3,3,3,3,5,0,0,1
69284,Female,Yes,66,Eco,733,1,4,1,3,4,3,4,3,3,1,3,1,3,1,0,0,0
94338,Female,Yes,22,Business,192,5,5,5,5,5,5,4,5,3,5,5,3,4,5,0,0,1
32273,Female,Yes,48,Eco,101,4,2,2,2,2,3,4,4,4,4,4,3,4,4,5,7,1
9209,Female,Yes,65,Business,100,2,3,2,1,2,5,1,2,2,2,4,2,2,4,0,0,0
82610,Female,Yes,37,Business,2783,4,3,4,4,2,3,3,4,4,4,4,3,4,4,3,1,1
89077,Female,Yes,33,Business,1947,4,5,4,4,3,4,4,5,5,5,5,3,5,4,0,0,1
61256,Male,Yes,34,Eco,967,1,5,1,5,4,1,5,4,5,2,4,4,5,4,5,11,0
53064,Female,Yes,45,Eco,1172,4,4,4,4,3,5,5,3,3,4,5,5,3,5,31,34,0
98668,Male,Yes,9,Eco,834,3,2,3,2,2,3,2,2,1,2,3,2,2,2,0,17,0
37407,Female,Yes,28,Business,3581,1,3,3,3,1,1,1,1,1,5,4,3,3,1,0,0,0
127637,Female,Yes,63,Eco,1773,1,1,1,2,4,2,3,1,1,1,1,3,1,3,10,17,0
75806,Female,Yes,42,Business,2194,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,0,1
46362,Male,Yes,47,Business,2138,3,3,3,3,3,1,5,5,5,5,5,3,5,2,33,9,1
21081,Female,Yes,39,Eco,332,2,4,4,4,2,2,2,2,1,5,5,1,1,2,1,17,1
37794,Female,Yes,30,Eco Plus,1069,4,5,5,5,4,4,4,4,1,5,5,3,1,4,3,8,1
75358,Female,No,30,Business,2556,4,4,4,5,4,4,4,5,3,5,5,4,3,4,0,1,0
50786,Male,Yes,35,Eco,190,3,3,3,4,4,3,4,4,3,5,3,4,3,4,20,15,0
82118,Female,Yes,44,Eco,1276,2,3,2,2,4,1,3,5,5,2,5,1,5,4,0,0,0
33506,Male,Yes,31,Eco,965,3,4,3,5,3,3,3,5,3,4,4,3,3,3,365,357,0
98988,Male,Yes,56,Eco,479,4,5,4,4,3,4,3,3,4,4,4,3,2,3,26,18,0
9362,Male,Yes,38,Business,2650,3,1,1,1,5,2,2,3,3,2,3,2,3,1,26,31,0
128330,Male,Yes,41,Business,3575,1,1,1,1,2,5,5,5,5,5,5,4,5,3,68,66,1
45813,Male,No,20,Eco,391,4,1,4,4,4,4,4,4,3,1,4,3,3,4,29,48,0
68120,Male,Yes,49,Eco,813,4,0,4,3,4,4,1,4,2,2,4,4,4,4,47,45,0
27537,Female,Yes,31,Eco,1050,3,3,3,3,4,3,4,4,4,5,3,1,4,4,0,0,0
96466,Female,No,16,Eco,436,2,1,2,3,3,2,3,3,2,4,4,1,3,3,19,19,0
45386,Female,Yes,34,Eco Plus,222,4,2,0,3,2,0,2,2,1,5,4,4,3,2,0,0,0
125466,Female,Yes,9,Business,2845,1,5,5,5,1,2,1,1,4,4,4,3,4,1,0,0,0
56166,Male,Yes,37,Eco,1400,4,2,4,2,4,3,4,4,4,2,3,3,3,4,1,0,0
71579,Male,No,23,Eco,1012,5,5,5,4,4,5,4,4,5,3,5,3,5,4,0,0,1
47994,Female,Yes,34,Eco Plus,846,5,5,5,5,5,5,5,5,2,2,1,3,2,5,107,98,1
76067,Female,Yes,35,Business,669,1,1,1,1,5,5,4,4,4,4,4,5,4,5,0,0,1
69462,Female,Yes,59,Eco,1096,2,3,2,4,5,3,3,2,2,2,2,3,2,3,0,0,0
56854,Female,Yes,48,Business,2454,3,5,3,1,2,4,5,4,4,3,4,5,4,5,0,0,0
49837,Female,No,36,Eco,134,3,0,4,4,2,4,2,2,3,2,5,2,1,2,0,5,0
13717,Female,No,29,Eco,441,2,3,2,3,5,2,2,5,5,5,2,5,4,5,1,0,0
70541,Male,Yes,44,Business,1258,5,5,5,5,2,4,5,5,5,5,5,3,5,5,27,26,1
85442,Female,Yes,59,Business,1572,3,3,3,3,2,4,4,3,3,3,3,2,3,1,9,3,0
72684,Male,Yes,68,Eco,1121,1,4,1,3,4,1,2,4,4,3,3,5,4,4,0,0,0
109408,Female,Yes,41,Business,861,3,3,3,3,3,4,4,5,5,5,5,4,5,4,40,29,1
40305,Male,Yes,48,Eco,436,3,2,3,4,4,3,4,4,1,5,3,4,3,4,0,0,0
73331,Male,Yes,26,Business,1687,2,2,2,2,4,4,4,4,4,4,5,4,5,4,0,0,1
110486,Male,Yes,47,Eco,787,1,4,1,4,1,1,1,1,4,3,3,5,3,1,3,0,0
10917,Female,Yes,57,Business,2457,1,3,3,3,4,3,4,4,4,4,1,1,4,3,0,0,0
88519,Female,Yes,22,Eco,250,2,5,2,2,3,2,3,3,5,4,4,5,5,3,0,0,0
27296,Male,Yes,26,Business,2093,1,1,3,1,4,4,4,4,2,4,3,4,1,4,0,0,1
73020,Male,Yes,16,Eco,1096,2,3,2,3,4,2,4,4,3,3,4,3,3,4,0,0,0
63146,Male,Yes,38,Business,337,1,1,5,1,3,4,5,3,3,4,3,3,3,3,42,32,1
58704,Female,Yes,25,Business,4243,4,5,3,5,3,4,4,3,2,3,4,4,4,4,4,0,0
122051,Female,No,38,Eco,130,1,2,1,4,2,1,2,2,4,5,4,1,4,2,43,51,0
118317,Male,Yes,67,Business,2116,2,2,2,2,2,4,4,2,2,2,2,4,2,2,0,5,0
97178,Female,Yes,23,Eco,1164,2,5,2,5,5,2,5,5,4,5,4,3,5,5,8,6,0
107652,Female,Yes,31,Business,251,1,5,1,3,4,1,4,4,3,3,5,3,4,4,0,0,0
106425,Male,Yes,10,Eco,551,2,1,2,4,2,2,2,2,1,5,3,1,3,2,0,0,0
63374,Male,Yes,52,Eco,337,1,2,5,3,5,5,5,5,2,2,3,2,3,5,0,0,0
65604,Female,Yes,16,Business,2150,1,1,1,1,5,5,5,5,2,1,1,2,4,5,0,0,1
49767,Male,Yes,58,Business,1532,2,2,2,2,2,3,5,4,4,4,4,2,4,5,0,0,1
54923,Male,Yes,68,Eco Plus,862,4,4,4,5,5,4,5,5,3,4,5,3,4,5,1,16,0
128447,Female,No,55,Eco,370,3,4,3,2,5,3,5,5,3,4,2,1,3,5,4,3,0
20248,Female,Yes,31,Business,1711,3,3,3,3,5,5,5,5,1,1,3,4,2,5,5,16,1
26531,Male,No,23,Eco,990,3,3,3,3,2,3,1,2,2,2,4,1,3,2,32,28,0
93186,Female,Yes,59,Business,2387,4,4,4,4,2,5,5,4,4,4,4,5,4,3,0,0,1
85435,Female,Yes,47,Business,1986,4,3,4,4,2,5,5,4,4,4,5,4,4,5,0,0,1
89375,Male,Yes,46,Business,2684,0,0,0,2,5,4,4,3,3,5,5,4,3,5,0,0,1
123060,Male,Yes,15,Business,3300,5,1,5,5,4,4,4,4,3,3,5,5,4,4,0,0,1
115309,Male,No,33,Business,325,3,3,3,5,5,3,5,5,5,4,4,3,4,5,0,0,0
63911,Male,Yes,58,Business,792,1,1,1,1,4,4,4,1,1,1,1,2,1,1,15,31,0
56638,Male,Yes,39,Business,1878,4,4,4,4,4,5,4,4,4,5,4,3,4,5,0,0,1
103718,Male,Yes,65,Eco,405,3,5,3,2,2,3,2,2,5,4,5,5,5,2,0,0,0
59608,Female,Yes,30,Eco,964,1,2,2,2,1,1,1,1,3,1,4,4,3,1,3,0,0
18798,Female,Yes,51,Eco,448,3,4,4,4,5,2,5,3,3,3,3,4,3,1,0,0,1
85451,Female,Yes,50,Business,214,4,5,4,4,3,5,4,4,4,4,4,5,4,5,0,0,1
19797,Male,Yes,45,Eco,578,2,4,2,3,3,2,3,3,1,1,4,1,4,3,0,0,0
90482,Female,Yes,51,Eco,581,3,5,5,5,3,4,3,3,3,3,3,1,3,2,4,0,0
61058,Male,Yes,49,Business,1546,2,2,2,2,2,4,4,4,4,4,4,3,4,4,18,1,1
4230,Female,Yes,57,Business,1020,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0,1
106831,Female,Yes,52,Business,1733,1,1,1,1,3,3,5,5,5,5,5,4,5,4,22,17,1
2367,Female,Yes,57,Eco,925,1,4,1,1,3,4,5,5,5,1,5,5,5,3,5,1,0
126200,Female,No,35,Eco,507,1,1,1,3,5,1,5,5,4,2,3,2,3,5,0,0,0
14340,Male,Yes,14,Eco,395,1,5,2,1,2,2,2,4,4,5,4,2,4,2,519,516,0
10923,Male,Yes,47,Eco,191,2,4,4,4,2,2,2,2,4,5,4,1,3,2,3,5,0
106284,Male,Yes,57,Eco,604,3,4,3,3,4,3,1,4,1,3,3,1,4,4,0,0,0
125200,Male,Yes,24,Eco,651,5,2,2,2,5,4,2,5,2,2,4,1,4,5,2,0,0
17728,Female,Yes,24,Business,383,3,3,3,3,4,4,4,4,2,2,4,2,5,4,0,7,1
44599,Female,Yes,12,Business,566,3,5,3,5,2,3,2,2,3,4,4,4,5,2,0,21,0
63298,Male,Yes,33,Business,1697,3,4,4,4,3,2,3,3,1,5,4,1,3,3,0,13,0
18092,Female,Yes,28,Eco Plus,488,4,5,5,5,4,4,4,4,2,4,5,5,1,4,49,40,1
74408,Male,Yes,31,Eco,1464,3,5,5,5,3,3,3,3,1,2,3,3,4,3,0,0,0
19032,Male,Yes,22,Eco,871,1,5,0,3,4,0,4,4,2,4,3,2,5,4,0,2,0
80245,Male,No,54,Eco,869,1,1,1,3,1,1,1,1,5,1,3,2,5,1,0,0,0
67315,Male,Yes,42,Eco Plus,585,4,4,4,4,4,4,4,4,3,4,5,4,4,4,1,0,1
54482,Male,Yes,50,Eco,925,3,4,4,4,3,3,3,3,2,3,1,2,2,3,0,0,0
76106,Female,Yes,41,Eco Plus,669,4,3,3,3,5,3,3,4,4,4,4,3,4,1,40,49,0
35443,Male,Yes,50,Eco,1028,5,5,5,4,5,5,5,5,5,2,5,3,5,5,16,0,1
13168,Male,Yes,18,Eco Plus,427,3,3,3,4,5,3,5,5,2,1,1,2,4,5,0,0,0
34304,Female,Yes,43,Eco,280,1,4,1,3,4,4,4,1,1,1,1,5,1,5,0,0,0
120352,Female,Yes,59,Business,449,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,0,1
68854,Male,Yes,41,Business,2695,3,3,3,3,3,4,4,5,5,5,5,5,5,5,15,12,1
44173,Female,Yes,37,Business,3236,0,5,0,1,2,5,1,3,3,3,3,2,3,4,0,0,1
28667,Male,Yes,12,Eco,2614,4,2,4,3,4,4,4,4,2,2,1,4,2,4,0,0,0
40559,Female,Yes,24,Business,391,1,1,1,1,5,5,5,5,5,2,3,2,3,5,9,7,1
85174,Female,No,28,Eco,696,3,3,3,4,1,3,1,1,2,5,4,4,3,1,5,0,0
106968,Female,Yes,46,Business,2446,5,5,4,5,5,5,5,4,4,4,4,5,4,4,0,5,1
36548,Male,Yes,50,Eco,1185,4,5,5,5,3,4,3,3,4,4,5,3,5,3,8,0,1
48073,Male,Yes,40,Business,3004,5,5,5,5,5,4,4,5,5,5,4,5,5,4,0,0,1
14856,Male,Yes,42,Business,343,3,5,3,3,4,2,5,5,5,5,5,5,5,5,0,0,1
62180,Female,No,49,Business,2565,4,4,4,3,1,4,1,1,5,3,3,3,5,1,1,0,1
55887,Male,Yes,23,Business,3951,1,1,5,1,1,1,1,4,5,3,3,1,4,1,151,126,0
50002,Female,Yes,33,Business,2926,3,5,3,3,1,4,3,3,3,3,3,2,3,3,0,0,0
24750,Female,No,45,Eco,432,3,3,3,1,4,3,4,4,3,5,3,5,1,4,1,7,0
97092,Male,Yes,31,Business,1390,1,3,3,3,1,1,1,1,1,2,3,3,3,1,0,0,0
35131,Male,Yes,30,Business,2127,4,5,4,4,4,4,4,4,2,2,5,1,4,4,0,0,1
16850,Male,No,39,Business,708,3,3,3,3,1,3,5,1,4,5,2,1,3,1,90,122,0
41451,Female,No,46,Business,1235,4,4,4,4,3,4,3,3,3,2,4,5,4,3,6,10,1
23833,Female,No,24,Eco,1131,2,2,2,4,4,2,4,4,5,4,5,5,3,4,75,46,0
90279,Male,Yes,27,Business,3970,2,3,3,3,2,1,2,2,4,1,2,4,2,2,8,11,0
4266,Female,Yes,72,Eco,502,1,4,4,4,3,3,3,1,1,1,1,2,1,2,6,0,0
53090,Male,Yes,39,Eco Plus,2327,5,2,2,2,5,5,5,5,5,4,3,1,3,5,16,0,1
62820,Female,Yes,48,Eco,2504,2,4,2,3,3,1,2,5,5,2,5,5,5,4,0,0,0
54093,Female,Yes,50,Eco,1416,2,2,2,3,2,4,4,5,5,2,5,3,5,2,38,39,0
93437,Female,Yes,52,Eco,205,5,2,2,2,3,3,2,5,5,5,5,4,5,5,86,92,1
24047,Female,Yes,13,Eco,595,3,4,3,5,4,3,4,4,3,1,2,3,2,4,0,0,0
46893,Male,Yes,32,Business,909,2,2,2,2,5,5,5,5,5,1,3,3,4,5,0,0,1
58715,Male,No,23,Eco,606,1,4,1,4,2,1,2,2,4,5,4,1,4,2,21,13,0
79301,Male,No,27,Business,2248,2,3,3,4,4,3,4,4,5,5,5,4,5,4,0,0,0
11613,Female,Yes,47,Eco,657,4,2,4,3,5,3,4,2,2,4,2,4,2,1,10,0,0
43797,Male,Yes,19,Business,3851,1,1,1,1,5,5,5,5,5,2,2,1,4,5,0,0,1
5550,Female,Yes,46,Business,2348,3,3,2,3,2,4,4,5,5,5,5,4,5,4,0,6,1
117967,Female,Yes,55,Eco,365,2,4,2,2,5,4,5,4,4,2,4,3,4,5,3,0,0
37636,Female,Yes,37,Eco,1041,3,5,3,3,3,3,3,3,3,4,5,5,5,3,0,0,0
38806,Female,Yes,31,Eco,353,1,5,1,3,4,1,4,4,3,2,4,2,5,4,0,0,0
505,Male,Yes,52,Business,164,0,4,0,4,2,5,5,2,2,2,2,4,2,5,20,9,1
119761,Female,Yes,50,Eco Plus,1303,1,4,2,2,2,3,5,4,4,2,3,4,4,3,10,0,0
9072,Female,No,28,Eco,160,4,2,4,4,1,4,1,1,2,4,3,1,4,1,52,44,0
70441,Female,No,26,Business,187,2,2,2,4,3,2,3,3,5,2,5,3,4,3,0,2,0
45478,Male,No,21,Eco,674,2,2,2,3,5,2,4,5,1,3,3,2,3,5,1,0,0
103734,Female,Yes,70,Eco,466,2,5,2,4,3,5,5,5,5,2,3,3,5,3,23,9,0
63001,Female,Yes,55,Business,909,2,2,2,2,3,5,4,5,5,5,5,5,5,5,0,0,1
74254,Male,Yes,67,Eco,1709,2,2,2,4,3,2,3,3,1,2,4,2,3,3,0,0,0
35926,Female,Yes,25,Business,2381,2,2,2,2,4,4,4,4,4,3,4,2,5,4,0,0,1
118331,Male,Yes,42,Business,602,3,2,3,3,4,4,5,4,4,4,4,3,4,4,79,68,1
50122,Male,Yes,46,Eco,109,3,1,5,1,4,3,4,4,2,5,3,2,3,4,35,28,0
39083,Male,Yes,40,Eco,984,5,2,2,2,5,5,5,5,1,4,4,5,3,5,0,18,1
34137,Female,Yes,28,Eco,1189,4,4,4,4,4,4,4,4,1,4,2,1,1,4,0,0,1
34462,Female,Yes,41,Eco Plus,228,5,3,3,3,1,2,2,5,5,5,5,1,5,2,0,0,1
81266,Male,No,27,Business,1020,2,1,1,5,3,1,3,3,3,3,4,3,5,3,0,0,0
63852,Female,Yes,41,Business,3574,2,2,2,2,3,4,5,5,5,5,5,3,5,4,0,0,1
50526,Female,Yes,52,Eco,363,4,5,4,1,4,5,4,2,2,4,2,4,2,5,1,0,0
72139,Male,Yes,23,Eco,331,5,3,3,3,5,5,4,5,1,5,4,4,4,5,48,43,1
20125,Male,Yes,45,Eco,416,1,3,1,5,1,1,1,2,5,4,2,1,2,1,219,224,0
121249,Female,No,40,Business,2075,3,3,3,1,4,3,4,4,3,3,3,3,4,4,26,4,0
76098,Male,Yes,66,Eco,669,2,4,2,2,1,2,1,1,3,2,4,4,4,1,26,19,0
91286,Male,Yes,40,Business,2246,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,15,1
17784,Male,Yes,27,Business,1075,3,3,3,3,4,4,4,4,4,3,2,5,1,4,0,0,1
113143,Male,Yes,39,Business,2964,3,3,3,3,3,4,4,5,5,5,5,4,5,4,26,27,1
105414,Male,Yes,36,Business,452,1,1,1,1,4,4,4,3,3,3,3,4,3,5,23,26,1
123094,Male,Yes,39,Business,468,2,2,2,2,2,5,4,4,4,4,4,5,4,3,4,0,1
107597,Female,No,45,Business,423,2,2,2,5,4,2,4,4,3,2,4,4,4,4,0,0,0
45159,Male,Yes,51,Business,3892,4,3,3,3,3,3,3,3,3,3,4,4,3,2,74,101,0
120862,Female,No,50,Business,992,3,3,3,2,2,3,1,2,4,5,4,3,4,2,0,8,1
60908,Male,Yes,36,Eco,589,4,4,4,2,2,4,2,2,5,5,5,4,5,2,0,0,0
9563,Female,Yes,36,Business,2814,5,5,5,5,4,4,5,5,5,5,5,3,5,5,31,28,1
88445,Female,Yes,42,Business,515,4,4,4,4,2,4,5,4,4,4,4,5,4,5,0,0,1
125798,Female,Yes,47,Business,992,4,4,4,4,5,5,5,4,4,4,4,4,4,5,0,0,1
54747,Female,Yes,62,Eco,956,3,5,3,3,2,5,5,5,5,3,5,4,5,5,41,42,0
64132,Female,Yes,54,Business,989,2,2,2,2,5,4,4,3,3,2,3,3,3,5,0,0,1
116335,Male,Yes,46,Eco,446,3,3,4,1,2,4,2,2,3,4,3,5,2,2,81,72,0
51565,Male,Yes,35,Eco,261,5,2,2,2,5,5,5,5,2,4,2,5,1,5,0,0,1
127865,Female,No,38,Business,1276,3,2,2,1,3,2,3,3,4,4,5,3,5,3,0,5,0
124315,Female,Yes,41,Eco,601,3,1,3,3,3,3,3,3,1,5,4,3,3,3,0,0,0
35497,Female,Yes,60,Eco,1074,3,4,3,1,3,5,4,4,4,3,4,5,4,5,0,0,0
24849,Male,Yes,40,Eco,861,3,4,3,4,2,3,2,2,3,2,3,2,4,2,0,0,0
49182,Male,No,63,Eco,89,3,0,2,1,1,2,1,1,1,5,5,4,4,1,0,0,0
1343,Female,No,45,Business,309,2,1,1,2,4,2,4,4,5,3,4,5,4,4,3,1,0
